,minute_str,Instrument,mean_ask,mean_bid,cumcashvol,cumvolume,openinterest,is_call,strike,maturity,underly_mean_mid,mean_mid,twap,date_str
156,2024-06-03 21:06,CF2409C15800,127.82456140350877,125.6140350877193,95085.0,149.0,7817.0,1.0,15800.0,70.0,14973.377192982456,126.71929824561404,126.75438596491227,2024-06-03
157,2024-06-03 21:06,CF2409C16000,106.0,104.86842105263158,191265.0,360.0,17999.0,1.0,16000.0,70.0,14973.421052631578,105.4342105263158,105.10526315789474,2024-06-03
158,2024-06-03 21:06,CF2409C16200,82.0,80.65853658536585,63945.0,156.0,12215.0,1.0,16200.0,70.0,14973.475609756097,81.32926829268293,81.4390243902439,2024-06-03
159,2024-06-03 21:06,CF2409C16400,68.0,66.54838709677419,5385.0,16.0,11898.0,1.0,16400.0,70.0,14974.112903225807,67.2741935483871,67.0,2024-06-03
160,2024-06-03 21:06,CF2409C16600,60.0,58.48,36325.0,122.0,12497.0,1.0,16600.0,70.0,14974.5,59.24,59.28,2024-06-03
161,2024-06-03 21:06,CF2409C16800,55.72727272727273,54.72727272727273,33585.0,121.0,9852.0,1.0,16800.0,70.0,14973.863636363636,55.22727272727273,55.0,2024-06-03
162,2024-06-03 21:06,CF2409C17000,52.0,51.0,37900.0,146.0,34751.0,1.0,17000.0,70.0,14973.75,51.5,51.5,2024-06-03
163,2024-06-03 21:06,CF2409C17200,44.18181818181818,43.0,2200.0,10.0,7197.0,1.0,17200.0,70.0,14974.318181818182,43.59090909090909,44.0,2024-06-03
164,2024-06-03 21:06,CF2409C17800,33.0,31.75,640.0,4.0,4261.0,1.0,17800.0,70.0,14976.25,32.375,32.0,2024-06-03
165,2024-06-03 21:06,CF2409C18000,31.0,30.0,10480.0,69.0,6540.0,1.0,18000.0,70.0,14973.125,30.5,30.25,2024-06-03
166,2024-06-03 21:06,CF2409C18200,30.0,28.0,3000.0,20.0,5838.0,1.0,18200.0,70.0,14972.5,29.0,30.0,2024-06-03
167,2024-06-03 21:06,CF2409C18400,27.0,26.0,3125.0,23.0,26931.0,1.0,18400.0,70.0,14973.26923076923,26.5,27.0,2024-06-03
168,2024-06-03 21:07,CF2409P13400,49.0,48.0,16440.0,66.0,7932.0,0.0,13400.0,70.0,14981.447368421053,48.5,49.526315789473685,2024-06-03
169,2024-06-03 21:07,CF2409P13600,63.14705882352941,61.8235294117647,37220.0,118.0,3326.0,0.0,13600.0,70.0,14981.029411764706,62.48529411764706,62.8235294117647,2024-06-03
170,2024-06-03 21:07,CF2409P13800,81.14814814814815,79.29629629629629,38020.0,92.0,3976.0,0.0,13800.0,70.0,14981.203703703704,80.22222222222223,81.0,2024-06-03
171,2024-06-03 21:07,CF2409P14000,104.75555555555556,103.44444444444444,209045.0,393.0,10427.0,0.0,14000.0,70.0,14981.166666666666,104.1,104.8,2024-06-03
172,2024-06-03 21:07,CF2409C14200,924.0,910.6086956521739,4540.0,1.0,186.0,1.0,14200.0,70.0,14981.41304347826,917.304347826087,908.0,2024-06-03
173,2024-06-03 21:07,CF2409P14200,142.5735294117647,139.41176470588235,52205.0,73.0,11482.0,0.0,14200.0,70.0,14980.882352941177,140.99264705882354,142.0,2024-06-03
174,2024-06-03 21:07,CF2409C14400,768.8,757.36,3760.0,1.0,321.0,1.0,14400.0,70.0,14980.5,763.08,752.0,2024-06-03
175,2024-06-03 21:07,CF2409P14400,188.01666666666668,184.91666666666666,40700.0,43.0,5928.0,0.0,14400.0,70.0,14980.833333333334,186.46666666666667,189.0,2024-06-03
176,2024-06-03 21:07,CF2409C14600,627.0,615.2222222222222,33945.0,11.0,576.0,1.0,14600.0,70.0,14981.388888888889,621.1111111111111,618.0,2024-06-03
177,2024-06-03 21:07,CF2409P14600,247.72549019607843,243.54901960784315,268195.0,215.0,7890.0,0.0,14600.0,70.0,14981.225490196079,245.63725490196077,249.0,2024-06-03
178,2024-06-03 21:07,CF2409C14800,499.0769230769231,490.84615384615387,34405.0,14.0,756.0,1.0,14800.0,70.0,14981.73076923077,494.96153846153845,485.0,2024-06-03
179,2024-06-03 21:07,CF2409P14800,323.1020408163265,320.0408163265306,146255.0,90.0,7707.0,0.0,14800.0,70.0,14981.683673469388,321.57142857142856,322.51020408163265,2024-06-03
180,2024-06-03 21:07,CF2409C15000,387.12698412698415,382.0952380952381,105485.0,55.0,1330.0,1.0,15000.0,70.0,14979.722222222223,384.6111111111111,385.25396825396825,2024-06-03
181,2024-06-03 21:07,CF2409P15000,411.7,405.875,146840.0,71.0,12225.0,0.0,15000.0,70.0,14981.375,408.7875,411.375,2024-06-03
182,2024-06-03 21:07,CF2409C15200,292.4871794871795,289.02564102564105,491355.0,339.0,2546.0,1.0,15200.0,70.0,14981.602564102564,290.7564102564103,289.4102564102564,2024-06-03
183,2024-06-03 21:07,CF2409P15200,515.4318181818181,509.8181818181818,18240.0,7.0,3654.0,0.0,15200.0,70.0,14981.931818181818,512.625,520.0,2024-06-03
184,2024-06-03 21:07,CF2409C15400,221.28985507246378,217.52173913043478,111220.0,102.0,5963.0,1.0,15400.0,70.0,14981.702898550724,219.40579710144928,218.63768115942028,2024-06-03
185,2024-06-03 21:07,CF2409P15400,638.3243243243244,632.4594594594595,67285.0,21.0,5256.0,0.0,15400.0,70.0,14981.95945945946,635.3918918918919,638.2162162162163,2024-06-03
186,2024-06-03 21:07,CF2409C15600,167.83561643835617,164.84931506849315,36330.0,44.0,8169.0,1.0,15600.0,70.0,14981.746575342466,166.34246575342465,164.0,2024-06-03
187,2024-06-03 21:07,CF2409P15600,790.65,780.85,98565.0,25.0,5399.0,0.0,15600.0,70.0,14980.5,785.75,787.2,2024-06-03
188,2024-06-03 21:07,CF2409C15800,128.0,125.74468085106383,95085.0,149.0,7817.0,1.0,15800.0,70.0,14981.329787234043,126.87234042553192,126.0,2024-06-03
189,2024-06-03 21:07,CF2409C16000,106.4888888888889,105.06666666666666,249815.0,470.0,18109.0,1.0,16000.0,70.0,14981.277777777777,105.77777777777777,105.97777777777777,2024-06-03
190,2024-06-03 21:07,CF2409C16200,82.0,81.0,63945.0,156.0,12215.0,1.0,16200.0,70.0,14981.125,81.5,81.0,2024-06-03
191,2024-06-03 21:07,CF2409C16400,68.0,66.76,7395.0,22.0,11898.0,1.0,16400.0,70.0,14981.1,67.38,67.0,2024-06-03
192,2024-06-03 21:07,CF2409C16600,59.03125,58.0,37210.0,125.0,12500.0,1.0,16600.0,70.0,14980.46875,58.515625,59.0,2024-06-03
193,2024-06-03 21:07,CF2409C16800,55.16129032258065,54.0,51170.0,186.0,9865.0,1.0,16800.0,70.0,14980.564516129032,54.58064516129032,54.25806451612903,2024-06-03
194,2024-06-03 21:07,CF2409C17000,52.0,51.0,47340.0,183.0,34758.0,1.0,17000.0,70.0,14980.46875,51.5,51.625,2024-06-03
195,2024-06-03 21:07,CF2409C17200,44.111111111111114,43.0,3080.0,14.0,7197.0,1.0,17200.0,70.0,14981.944444444445,43.55555555555556,44.0,2024-06-03
196,2024-06-03 21:07,CF2409C17400,38.75,37.5,1520.0,8.0,4167.0,1.0,17400.0,70.0,14982.5,38.125,38.0,2024-06-03
197,2024-06-03 21:07,CF2409C17800,33.6,32.0,640.0,4.0,4261.0,1.0,17800.0,70.0,14982.5,32.8,32.0,2024-06-03
198,2024-06-03 21:07,CF2409C18000,31.88235294117647,30.852941176470587,12030.0,79.0,6540.0,1.0,18000.0,70.0,14982.20588235294,31.36764705882353,31.0,2024-06-03
199,2024-06-03 21:07,CF2409C18200,30.6,29.0,3000.0,20.0,5838.0,1.0,18200.0,70.0,14982.5,29.8,30.0,2024-06-03
200,2024-06-03 21:07,CF2409C18400,27.714285714285715,26.142857142857142,24115.0,177.0,26935.0,1.0,18400.0,70.0,14982.5,26.928571428571427,27.285714285714285,2024-06-03
201,2024-06-03 21:08,CF2409P13400,49.0,48.0,16440.0,66.0,7932.0,0.0,13400.0,70.0,14978.0,48.5,49.0,2024-06-03
202,2024-06-03 21:08,CF2409P13600,63.142857142857146,61.4,37220.0,118.0,3326.0,0.0,13600.0,70.0,14975.357142857143,62.27142857142857,62.0,2024-06-03
203,2024-06-03 21:08,CF2409P13800,80.88235294117646,79.26470588235294,42365.0,103.0,3966.0,0.0,13800.0,70.0,14976.617647058823,80.07352941176471,79.0,2024-06-03
204,2024-06-03 21:08,CF2409P14000,104.44642857142857,102.78571428571429,224125.0,422.0,10450.0,0.0,14000.0,70.0,14977.05357142857,103.61607142857143,103.32142857142857,2024-06-03
205,2024-06-03 21:08,CF2409C14200,923.40625,911.3125,9095.0,2.0,187.0,1.0,14200.0,70.0,14977.8125,917.359375,908.28125,2024-06-03
206,2024-06-03 21:08,CF2409P14200,141.83870967741936,139.61290322580646,54315.0,76.0,11484.0,0.0,14200.0,70.0,14976.693548387097,140.7258064516129,141.38709677419354,2024-06-03
207,2024-06-03 21:08,CF2409C14400,766.25,757.25,3760.0,1.0,321.0,1.0,14400.0,70.0,14977.291666666666,761.75,752.0,2024-06-03
208,2024-06-03 21:08,CF2409P14400,187.83333333333334,184.61111111111111,40700.0,43.0,5928.0,0.0,14400.0,70.0,14976.666666666666,186.22222222222223,189.0,2024-06-03
209,2024-06-03 21:08,CF2409C14600,625.8928571428571,613.8928571428571,64795.0,21.0,576.0,1.0,14600.0,70.0,14976.42857142857,619.8928571428571,617.5357142857143,2024-06-03
210,2024-06-03 21:08,CF2409P14600,246.9142857142857,242.77142857142857,275605.0,221.0,7894.0,0.0,14600.0,70.0,14977.0,244.84285714285716,247.31428571428572,2024-06-03
211,2024-06-03 21:08,CF2409C14800,497.39130434782606,489.0,36860.0,15.0,757.0,1.0,14800.0,70.0,14975.978260869566,493.19565217391306,488.1304347826087,2024-06-03
212,2024-06-03 21:08,CF2409P14800,323.04,320.0,157455.0,97.0,7714.0,0.0,14800.0,70.0,14977.2,321.52,320.0,2024-06-03
213,2024-06-03 21:08,CF2409C15000,385.75925925925924,380.94444444444446,105485.0,55.0,1330.0,1.0,15000.0,70.0,14977.5,383.35185185185185,385.0,2024-06-03
214,2024-06-03 21:08,CF2409P15000,412.22,405.9,216450.0,105.0,12204.0,0.0,15000.0,70.0,14977.3,409.06,410.2,2024-06-03
215,2024-06-03 21:08,CF2409C15200,291.05,287.275,563560.0,389.0,2536.0,1.0,15200.0,70.0,14976.875,289.1625,288.6,2024-06-03
216,2024-06-03 21:08,CF2409P15200,516.3947368421053,510.1842105263158,127655.0,50.0,3613.0,0.0,15200.0,70.0,14975.78947368421,513.2894736842105,513.8947368421053,2024-06-03
217,2024-06-03 21:08,CF2409C15400,218.8709677419355,215.80645161290323,111220.0,102.0,5963.0,1.0,15400.0,70.0,14977.016129032258,217.33870967741936,220.0,2024-06-03
218,2024-06-03 21:08,CF2409P15400,640.2352941176471,633.7647058823529,83245.0,26.0,5254.0,0.0,15400.0,70.0,14976.911764705883,637.0,637.9411764705883,2024-06-03
219,2024-06-03 21:08,CF2409C15600,166.45833333333334,164.06944444444446,42945.0,52.0,8167.0,1.0,15600.0,70.0,14976.666666666666,165.26388888888889,165.65277777777777,2024-06-03
220,2024-06-03 21:08,CF2409P15600,792.2702702702703,781.1351351351351,137865.0,35.0,5389.0,0.0,15600.0,70.0,14975.472972972973,786.7027027027027,786.0,2024-06-03
221,2024-06-03 21:08,CF2409C15800,127.11627906976744,125.16279069767442,96345.0,151.0,7816.0,1.0,15800.0,70.0,14976.56976744186,126.13953488372093,126.0,2024-06-03
222,2024-06-03 21:08,CF2409P15800,955.0,945.0,4750.0,1.0,4313.0,0.0,15800.0,70.0,14972.5,950.0,950.0,2024-06-03
223,2024-06-03 21:08,CF2409C16000,105.77083333333333,104.70833333333333,272920.0,514.0,18153.0,1.0,16000.0,70.0,14976.666666666666,105.23958333333333,105.64583333333333,2024-06-03
224,2024-06-03 21:08,CF2409C16200,81.77586206896552,80.1896551724138,80955.0,198.0,12215.0,1.0,16200.0,70.0,14976.98275862069,80.98275862068965,81.0,2024-06-03
225,2024-06-03 21:08,CF2409P16200,1309.0,1297.75,6475.0,1.0,2184.0,0.0,16200.0,70.0,14973.75,1303.375,1295.0,2024-06-03
226,2024-06-03 21:08,CF2409C16400,67.72413793103448,66.41379310344827,7395.0,22.0,11898.0,1.0,16400.0,70.0,14976.120689655172,67.06896551724138,67.0,2024-06-03
227,2024-06-03 21:08,CF2409C16600,59.0,58.0,37210.0,125.0,12500.0,1.0,16600.0,70.0,14975.892857142857,58.5,59.0,2024-06-03
228,2024-06-03 21:08,CF2409C16800,55.0,54.0,51170.0,186.0,9865.0,1.0,16800.0,70.0,14976.574074074075,54.5,55.0,2024-06-03
229,2024-06-03 21:08,CF2409C17000,51.61538461538461,50.58974358974359,82690.0,322.0,34804.0,1.0,17000.0,70.0,14975.320512820514,51.1025641025641,51.30769230769231,2024-06-03
230,2024-06-03 21:08,CF2409C17200,44.411764705882355,43.0,3080.0,14.0,7197.0,1.0,17200.0,70.0,14975.441176470587,43.705882352941174,44.0,2024-06-03
231,2024-06-03 21:08,CF2409C17400,38.6,37.5,1520.0,8.0,4167.0,1.0,17400.0,70.0,14976.0,38.05,38.0,2024-06-03
232,2024-06-03 21:08,CF2409C17800,34.0,32.0,640.0,4.0,4261.0,1.0,17800.0,70.0,14977.155172413793,33.0,32.0,2024-06-03
233,2024-06-03 21:08,CF2409C18000,32.0,30.5,12030.0,79.0,6540.0,1.0,18000.0,70.0,14977.1875,31.25,31.0,2024-06-03
234,2024-06-03 21:08,CF2409C18200,31.0,29.0,3000.0,20.0,5838.0,1.0,18200.0,70.0,14975.0,30.0,30.0,2024-06-03
235,2024-06-03 21:08,CF2409C18400,28.0,26.0,35315.0,257.0,26935.0,1.0,18400.0,70.0,14974.285714285714,27.0,28.0,2024-06-03
236,2024-06-03 21:09,CF2409P13400,49.0,48.0,16440.0,66.0,7932.0,0.0,13400.0,70.0,14972.5,48.5,49.0,2024-06-03
237,2024-06-03 21:09,CF2409P13600,63.0,62.0,37220.0,118.0,3326.0,0.0,13600.0,70.0,14972.5,62.5,62.0,2024-06-03
238,2024-06-03 21:09,CF2409P13800,82.0,80.0,42365.0,103.0,3966.0,0.0,13800.0,70.0,14972.5,81.0,79.0,2024-06-03
239,2024-06-03 21:09,CF2409P14000,104.9,103.16666666666667,228285.0,430.0,10458.0,0.0,14000.0,70.0,14972.5,104.03333333333333,104.0,2024-06-03
240,2024-06-03 21:09,CF2409C14200,921.0,905.3333333333334,9095.0,2.0,187.0,1.0,14200.0,70.0,14972.5,913.1666666666666,911.0,2024-06-03
241,2024-06-03 21:09,CF2409P14200,142.89473684210526,141.0,54315.0,76.0,11484.0,0.0,14200.0,70.0,14972.5,141.94736842105263,141.0,2024-06-03
242,2024-06-03 21:09,CF2409C14400,763.0,754.0,3760.0,1.0,321.0,1.0,14400.0,70.0,14972.5,758.5,752.0,2024-06-03
243,2024-06-03 21:09,CF2409P14400,189.0,186.0,40700.0,43.0,5928.0,0.0,14400.0,70.0,14972.5,187.5,189.0,2024-06-03
244,2024-06-03 21:09,CF2409C14600,622.8,609.4,64795.0,21.0,576.0,1.0,14600.0,70.0,14972.5,616.1,617.0,2024-06-03
245,2024-06-03 21:09,CF2409P14600,248.11764705882354,244.0,281805.0,226.0,7899.0,0.0,14600.0,70.0,14972.5,246.05882352941177,247.88235294117646,2024-06-03
246,2024-06-03 21:09,CF2409C14800,495.0,486.0,36860.0,15.0,757.0,1.0,14800.0,70.0,14972.5,490.5,491.0,2024-06-03
247,2024-06-03 21:09,CF2409P14800,324.0,320.09090909090907,157455.0,97.0,7714.0,0.0,14800.0,70.0,14972.5,322.04545454545456,320.0,2024-06-03
248,2024-06-03 21:09,CF2409C15000,381.57142857142856,378.2857142857143,124485.0,65.0,1337.0,1.0,15000.0,70.0,14972.5,379.92857142857144,380.7142857142857,2024-06-03
249,2024-06-03 21:09,CF2409P15000,415.0,412.0,216450.0,105.0,12204.0,0.0,15000.0,70.0,14972.5,413.5,408.0,2024-06-03
250,2024-06-03 21:09,CF2409C15200,289.8,285.1,569280.0,393.0,2536.0,1.0,15200.0,70.0,14972.5,287.45,286.0,2024-06-03
251,2024-06-03 21:09,CF2409P15200,518.6428571428571,512.0,127655.0,50.0,3613.0,0.0,15200.0,70.0,14972.5,515.3214285714286,515.0,2024-06-03
252,2024-06-03 21:09,CF2409C15400,217.0,214.23076923076923,111220.0,102.0,5963.0,1.0,15400.0,70.0,14972.5,215.6153846153846,220.0,2024-06-03
253,2024-06-03 21:09,CF2409P15400,644.0,639.0,83245.0,26.0,5254.0,0.0,15400.0,70.0,14972.5,641.5,639.0,2024-06-03
254,2024-06-03 21:09,CF2409C15600,165.0,162.0,42945.0,52.0,8167.0,1.0,15600.0,70.0,14972.5,163.5,165.0,2024-06-03
255,2024-06-03 21:09,CF2409P15600,796.0,783.1666666666666,137865.0,35.0,5389.0,0.0,15600.0,70.0,14972.5,789.5833333333334,786.0,2024-06-03
256,2024-06-03 21:09,CF2409C15800,126.0,124.0,98235.0,154.0,7813.0,1.0,15800.0,70.0,14972.5,125.0,126.0,2024-06-03
257,2024-06-03 21:09,CF2409P15800,955.6976744186046,945.1395348837209,4750.0,1.0,4313.0,0.0,15800.0,70.0,14972.5,950.4186046511628,950.0,2024-06-03
258,2024-06-03 21:09,CF2409C16000,105.0,104.0,284470.0,536.0,18175.0,1.0,16000.0,70.0,14972.5,104.5,105.0,2024-06-03
259,2024-06-03 21:09,CF2409C16200,81.0,79.46153846153847,84955.0,208.0,12215.0,1.0,16200.0,70.0,14972.5,80.23076923076923,80.15384615384616,2024-06-03
260,2024-06-03 21:09,CF2409P16200,1312.0,1300.25,6475.0,1.0,2184.0,0.0,16200.0,70.0,14972.5,1306.125,1295.0,2024-06-03
261,2024-06-03 21:09,CF2409C16400,67.0,65.0,7395.0,22.0,11898.0,1.0,16400.0,70.0,14972.5,66.0,67.0,2024-06-03
262,2024-06-03 21:09,CF2409C16600,59.0,58.0,41560.0,140.0,12500.0,1.0,16600.0,70.0,14972.5,58.5,58.0,2024-06-03
263,2024-06-03 21:09,CF2409C16800,55.0,54.0,51170.0,186.0,9865.0,1.0,16800.0,70.0,14972.5,54.5,55.0,2024-06-03
264,2024-06-03 21:09,CF2409C17000,51.07692307692308,50.07692307692308,91100.0,355.0,34813.0,1.0,17000.0,70.0,14972.5,50.57692307692308,50.61538461538461,2024-06-03
265,2024-06-03 21:09,CF2409C17200,44.0,43.0,3080.0,14.0,7197.0,1.0,17200.0,70.0,14972.5,43.5,44.0,2024-06-03
266,2024-06-03 21:09,CF2409C18000,31.75,30.0,12030.0,79.0,6540.0,1.0,18000.0,70.0,14972.5,30.875,31.0,2024-06-03
267,2024-06-03 21:09,CF2409C18400,28.0,26.0,35315.0,257.0,26935.0,1.0,18400.0,70.0,14972.5,27.0,28.0,2024-06-03
268,2024-06-03 21:10,CF2409P13400,49.107142857142854,48.0,20850.0,84.0,7931.0,0.0,13400.0,70.0,14968.214285714286,48.55357142857143,49.0,2024-06-03
269,2024-06-03 21:10,CF2409P13600,63.0,62.0,39740.0,126.0,3325.0,0.0,13600.0,70.0,14968.815789473685,62.5,62.78947368421053,2024-06-03
270,2024-06-03 21:10,CF2409P13800,82.0,80.21428571428571,42365.0,103.0,3966.0,0.0,13800.0,70.0,14968.75,81.10714285714286,79.0,2024-06-03
271,2024-06-03 21:10,CF2409P14000,105.59375,104.0,236685.0,446.0,10468.0,0.0,14000.0,70.0,14967.96875,104.796875,104.71875,2024-06-03
272,2024-06-03 21:10,CF2409C14200,914.0555555555555,902.3888888888889,9095.0,2.0,187.0,1.0,14200.0,70.0,14968.333333333334,908.2222222222222,911.0,2024-06-03
273,2024-06-03 21:10,CF2409P14200,143.875,140.46428571428572,54315.0,76.0,11484.0,0.0,14200.0,70.0,14968.482142857143,142.16964285714286,141.0,2024-06-03
274,2024-06-03 21:10,CF2409C14400,760.48,748.8,7530.0,2.0,321.0,1.0,14400.0,70.0,14968.5,754.64,753.92,2024-06-03
275,2024-06-03 21:10,CF2409P14400,190.3170731707317,187.78048780487805,88100.0,93.0,5938.0,0.0,14400.0,70.0,14968.231707317073,189.0487804878049,189.390243902439,2024-06-03
276,2024-06-03 21:10,CF2409C14600,619.6,607.175,64795.0,21.0,576.0,1.0,14600.0,70.0,14967.75,613.3875,617.0,2024-06-03
277,2024-06-03 21:10,CF2409P14600,250.64150943396226,245.88679245283018,281805.0,226.0,7899.0,0.0,14600.0,70.0,14968.443396226416,248.26415094339623,248.0,2024-06-03
278,2024-06-03 21:10,CF2409C14800,492.125,484.4375,39290.0,16.0,758.0,1.0,14800.0,70.0,14968.75,488.28125,487.5625,2024-06-03
279,2024-06-03 21:10,CF2409P14800,326.6363636363636,322.34090909090907,238465.0,147.0,7715.0,0.0,14800.0,70.0,14968.863636363636,324.4886363636364,323.45454545454544,2024-06-03
280,2024-06-03 21:10,CF2409C15000,381.0975609756098,376.7560975609756,141635.0,74.0,1336.0,1.0,15000.0,70.0,14968.353658536585,378.9268292682927,380.2682926829268,2024-06-03
281,2024-06-03 21:10,CF2409P15000,417.5135135135135,412.05405405405406,228900.0,111.0,12199.0,0.0,15000.0,70.0,14968.445945945947,414.7837837837838,414.81081081081084,2024-06-03
282,2024-06-03 21:10,CF2409C15200,288.1162790697674,283.95348837209303,636355.0,440.0,2496.0,1.0,15200.0,70.0,14968.89534883721,286.0348837209302,285.5581395348837,2024-06-03
283,2024-06-03 21:10,CF2409P15200,522.9583333333334,516.25,127655.0,50.0,3613.0,0.0,15200.0,70.0,14968.125,519.6041666666666,515.0,2024-06-03
284,2024-06-03 21:10,CF2409C15400,217.27777777777777,214.5,127395.0,117.0,5963.0,1.0,15400.0,70.0,14968.194444444445,215.88888888888889,215.11111111111111,2024-06-03
285,2024-06-03 21:10,CF2409P15400,648.2962962962963,642.2222222222222,86465.0,27.0,5254.0,0.0,15400.0,70.0,14968.24074074074,645.2592592592592,644.0,2024-06-03
286,2024-06-03 21:10,CF2409C15600,164.4102564102564,162.0,60155.0,73.0,8167.0,1.0,15600.0,70.0,14968.52564102564,163.2051282051282,164.10256410256412,2024-06-03
287,2024-06-03 21:10,CF2409P15600,797.0,788.5,141845.0,36.0,5388.0,0.0,15600.0,70.0,14968.75,792.75,792.6666666666666,2024-06-03
288,2024-06-03 21:10,CF2409C15800,126.0,123.34042553191489,101385.0,159.0,7813.0,1.0,15800.0,70.0,14967.925531914894,124.67021276595744,126.0,2024-06-03
289,2024-06-03 21:10,CF2409P15800,961.4166666666666,951.0,4750.0,1.0,4313.0,0.0,15800.0,70.0,14967.604166666666,956.2083333333334,950.0,2024-06-03
290,2024-06-03 21:10,CF2409C16000,105.0,103.48571428571428,297415.0,561.0,18198.0,1.0,16000.0,70.0,14968.07142857143,104.24285714285715,103.4,2024-06-03
291,2024-06-03 21:10,CF2409C16200,81.0,79.45945945945945,92555.0,227.0,12215.0,1.0,16200.0,70.0,14968.175675675675,80.22972972972973,80.0,2024-06-03
292,2024-06-03 21:10,CF2409P16200,1324.0625,1302.125,6475.0,1.0,2184.0,0.0,16200.0,70.0,14968.125,1313.09375,1295.0,2024-06-03
293,2024-06-03 21:10,CF2409C16400,67.0,65.88888888888889,7395.0,22.0,11898.0,1.0,16400.0,70.0,14968.055555555555,66.44444444444444,67.0,2024-06-03
294,2024-06-03 21:10,CF2409C16600,59.0,58.0,41560.0,140.0,12500.0,1.0,16600.0,70.0,14966.785714285714,58.5,58.0,2024-06-03
295,2024-06-03 21:10,CF2409C16800,55.0,54.0,51170.0,186.0,9865.0,1.0,16800.0,70.0,14968.75,54.5,55.0,2024-06-03
296,2024-06-03 21:10,CF2409C17000,51.0,50.0,92630.0,361.0,34819.0,1.0,17000.0,70.0,14968.534482758621,50.5,50.3448275862069,2024-06-03
297,2024-06-03 21:10,CF2409C17200,44.0,43.0,3080.0,14.0,7197.0,1.0,17200.0,70.0,14968.75,43.5,44.0,2024-06-03
298,2024-06-03 21:10,CF2409C17400,38.0,37.0,1520.0,8.0,4167.0,1.0,17400.0,70.0,14969.166666666666,37.5,38.0,2024-06-03
299,2024-06-03 21:10,CF2409C17600,36.0,34.0,2100.0,12.0,2399.0,1.0,17600.0,70.0,14970.0,35.0,35.0,2024-06-03
300,2024-06-03 21:10,CF2409C17800,34.0,32.0,640.0,4.0,4261.0,1.0,17800.0,70.0,14969.5,33.0,32.0,2024-06-03
301,2024-06-03 21:10,CF2409C18000,31.0,30.0,12030.0,79.0,6540.0,1.0,18000.0,70.0,14968.214285714286,30.5,31.0,2024-06-03
302,2024-06-03 21:10,CF2409C18200,30.5,29.0,3000.0,20.0,5838.0,1.0,18200.0,70.0,14972.5,29.75,30.0,2024-06-03
303,2024-06-03 21:10,CF2409C18400,28.0,26.0,35315.0,257.0,26935.0,1.0,18400.0,70.0,14971.25,27.0,28.0,2024-06-03
304,2024-06-03 21:11,CF2409P13400,49.0,48.0,20850.0,84.0,7931.0,0.0,13400.0,70.0,14975.625,48.5,49.0,2024-06-03
305,2024-06-03 21:11,CF2409P13600,63.0,62.0,39740.0,126.0,3325.0,0.0,13600.0,70.0,14973.888888888889,62.5,63.0,2024-06-03
306,2024-06-03 21:11,CF2409P13800,81.66666666666667,80.0,42365.0,103.0,3966.0,0.0,13800.0,70.0,14974.907407407407,80.83333333333333,79.0,2024-06-03
307,2024-06-03 21:11,CF2409P14000,105.0,104.0,236685.0,446.0,10468.0,0.0,14000.0,70.0,14974.021739130434,104.5,105.0,2024-06-03
308,2024-06-03 21:11,CF2409C14200,919.3870967741935,905.1935483870968,9095.0,2.0,187.0,1.0,14200.0,70.0,14974.758064516129,912.2903225806451,911.0,2024-06-03
309,2024-06-03 21:11,CF2409P14200,143.1951219512195,140.1219512195122,54315.0,76.0,11484.0,0.0,14200.0,70.0,14974.329268292682,141.65853658536585,141.0,2024-06-03
310,2024-06-03 21:11,CF2409C14400,763.3448275862069,752.7931034482758,11335.0,3.0,321.0,1.0,14400.0,70.0,14974.396551724138,758.0689655172414,757.8620689655172,2024-06-03
311,2024-06-03 21:11,CF2409P14400,189.06896551724137,186.86206896551724,107750.0,114.0,5929.0,0.0,14400.0,70.0,14974.741379310344,187.9655172413793,188.44827586206895,2024-06-03
312,2024-06-03 21:11,CF2409C14600,621.68,610.24,64795.0,21.0,576.0,1.0,14600.0,70.0,14974.3,615.96,617.0,2024-06-03
313,2024-06-03 21:11,CF2409P14600,249.27777777777777,245.16666666666666,281805.0,226.0,7899.0,0.0,14600.0,70.0,14974.444444444445,247.22222222222223,248.0,2024-06-03
314,2024-06-03 21:11,CF2409C14800,494.7692307692308,487.0769230769231,39290.0,16.0,758.0,1.0,14800.0,70.0,14974.038461538461,490.9230769230769,486.0,2024-06-03
315,2024-06-03 21:11,CF2409P14800,324.62857142857143,320.6857142857143,240070.0,148.0,7715.0,0.0,14800.0,70.0,14974.07142857143,322.65714285714284,325.2857142857143,2024-06-03
316,2024-06-03 21:11,CF2409C15000,384.14285714285717,379.5952380952381,187520.0,98.0,1315.0,1.0,15000.0,70.0,14975.0,381.8690476190476,381.5,2024-06-03
317,2024-06-03 21:11,CF2409P15000,414.1111111111111,409.22222222222223,249500.0,121.0,12209.0,0.0,15000.0,70.0,14975.694444444445,411.6666666666667,412.8333333333333,2024-06-03
318,2024-06-03 21:11,CF2409C15200,290.1794871794872,285.53846153846155,636355.0,440.0,2496.0,1.0,15200.0,70.0,14973.653846153846,287.85897435897436,289.0,2024-06-03
319,2024-06-03 21:11,CF2409P15200,519.3214285714286,512.8214285714286,156005.0,61.0,3613.0,0.0,15200.0,70.0,14974.642857142857,516.0714285714286,515.4642857142857,2024-06-03
